CRN,URL,Course,Title,Instructors,Course Meeting,Credits
19244,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=19244,BIOE 504,GRADUATE LAB ROTATION,, TBA TBA,3
16115,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=16115,BIOE 506,GRADUATE INDEPENDENT STUDY,, TBA TBA,1 TO 6
18240,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18240,BIOE 506,GRADUATE INDEPENDENT STUDY,"Grande-Allen, K. Jane", TBA TBA,1 TO 6
17008,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=17008,BIOE 508,SYNTHETIC BIOLOGY,"Tabor, Jeffrey",9:25AM - 10:40AM TR BRC 285,3
18142,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18142,BIOE 510,SEMINAR IN TROPICAL MEDICINE,"Hotez, Peter",5:30PM - 6:59PM R BRC 282,1
19189,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=19189,BIOE 516,MECHANICS/TRANSPORT/SIGNALING,"Raphael, Rob",2:30PM - 3:45PM MW BRC 285,3
19190,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=19190,BIOE 517,INSTRUMENT/MOLECULAR ANALYSIS,"Diehl, Michael R.",4:00PM - 4:50PM MWF BRC 285,3
18224,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18224,BIOE 548,NEURAL SIGNAL PROCESSING,"Kemere, Caleb T.",9:25AM - 10:40AM TR BRC 284,3
12424,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=12424,BIOE 552,INTRO SYSTEMS BIOLOGY MODELING,"Igoshin, Oleg",10:50AM - 12:05PM TR BRC 285,3
10524,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=10524,BIOE 554,COMPUTATIONAL FLUID MECHANICS,"Tezduyar, Tayfun E.",9:25AM - 10:40AM TR MEB 128,3
18378,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=201410&p_crn=18378,BIOE 564,BIOINFORMATICS: NETWORKS,"Nakhleh, Luay",1:00PM - 2:15PM TR KCK 101,3
