Course,URL,Title,Distribution Group,Analyzing Diversity,Credits
POLI 476,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=476&p_subj=POLI,INTERNAT'L POLITICAL ECONOMY,,,3
POLI 478,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=478&p_subj=POLI,US-CHINA: CONFLICT & COOPRTN,,,3
POLI 479,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=479&p_subj=POLI,SEM-QUANT INTERN'L RELATIONS,,,3
POLI 480,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=480&p_subj=POLI,SEM IN POLITICAL BEHAVIOR,,,3
POLI 481,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=481&p_subj=POLI,UNDERSTANDING WAR AND PEACE,,,3
POLI 482,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=482&p_subj=POLI,CAUSES OF WAR / IRAQ,,,3
POLI 483,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=483&p_subj=POLI,US: MEXICO BORDER ISSUES,,,3
POLI 489,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=489&p_subj=POLI,CHINESE POLITICS,,,3
POLI 490,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=490&p_subj=POLI,POLITICS AND THE ARTS,,,3
POLI 500,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=500&p_subj=POLI,SOCIAL SCIENTIFIC THINKING I,,,3
POLI 501,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=501&p_subj=POLI,SOCIAL SCIENTIFIC THINKING II,,,3
POLI 502,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=502&p_subj=POLI,INTRODUCTION TO STATISTICS,,,3
POLI 503,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=503&p_subj=POLI,TOPICS METHODS&DATA ANALYSIS,,,3
POLI 504,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=504&p_subj=POLI,INTRO MAX LIKELIHOOD EST,,,3
POLI 505,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=505&p_subj=POLI,ADV MAXIMUM LIKELIHOOD EST,,,3
POLI 506,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=506&p_subj=POLI,ADV TOPICS POLI METHODS I,,,3
POLI 507,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=507&p_subj=POLI,ADV TOPICS POL METHODS II,,,3
POLI 511,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=511&p_subj=POLI,MEASUREMENT & RESEARCH DESIGN,,,3
POLI 520,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=520&p_subj=POLI,APPROACHES TO COMPARATIVE GOVT,,,3
POLI 527,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=527&p_subj=POLI,INSTITUTIONAL ANALYSIS,,,3
POLI 530,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=530&p_subj=POLI,APPROACHES TO AMERICAN GOV'T,,,3
POLI 531,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=531&p_subj=POLI,STATE POLITICS,,,3
POLI 532,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=532&p_subj=POLI,COMPARATIVE LEGISLATURES,,,3
POLI 533,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=533&p_subj=POLI,ADV TOPIC POLITICAL BEHAVIOR,,,3
POLI 534,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=534&p_subj=POLI,INTEREST GROUP&POLITICAL PARTY,,,3
POLI 535,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=535&p_subj=POLI,"RACE,ETHNICITY&AMER POLITICS",,,3
POLI 536,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=536&p_subj=POLI,WOMEN & MINORITY REPRESENTATN,,,3
POLI 537,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=537&p_subj=POLI,PUBLIC POLICY AND BUREAUCRACY,,,3
POLI 538,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=538&p_subj=POLI,POL ECONOMY OF POLICY CHANGE,,,3
POLI 540,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=540&p_subj=POLI,INTERNATIONAL RELATIONS,,,3
POLI 541,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=541&p_subj=POLI,INTERNATIONAL COOPERATION,,,3
POLI 542,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=542&p_subj=POLI,SUBNATIONAL POLITICS,,,3
POLI 544,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=544&p_subj=POLI,LEGISLATIVE RESEARCH,,,3
POLI 562,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=562&p_subj=POLI,SEM COMP URBAN POL & PLCY,,,3
POLI 563,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=563&p_subj=POLI,COALITION POLI & PRLMTY GOVT,,,3
POLI 564,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=564&p_subj=POLI,POLI ECONOMY OF DEVELOPMENT,,,3
POLI 565,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=565&p_subj=POLI,POLITICAL PROTEST,,,3
POLI 566,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=566&p_subj=POLI,POLITICAL PARTIES,,,3
POLI 567,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=567&p_subj=POLI,COMPARATIVE POLITICAL BEHAVIOR,,,3
POLI 568,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=568&p_subj=POLI,COMP POLITICAL INSTITUTIONS,,,3
POLI 569,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=569&p_subj=POLI,REP. CONTEMPORARY DEMOCRACIES,,,3
POLI 570,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=570&p_subj=POLI,SEM IN INTERNATIONAL CONFLICT,,,3
POLI 571,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=571&p_subj=POLI,CIVIL WAR AND TERRORISM,,,3
POLI 572,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=572&p_subj=POLI,FOREIGN POLICY DECISION MAKING,,,3
POLI 574,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=574&p_subj=POLI,COLLECTIVE SOCIAL CHOICE,,,3
POLI 575,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=575&p_subj=POLI,GAME THEORY,,,3
POLI 576,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=576&p_subj=POLI,INTERNAT'L POLITICAL ECONOMY,,,3
POLI 577,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=577&p_subj=POLI,DOMESTIC POLITICS & INT'L RELA,,,3
POLI 580,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=580&p_subj=POLI,SEM IN AMERICAN POLITICS,,,3
POLI 581,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=581&p_subj=POLI,SEMINAR IN COMPARATIVE POLTICS,,,3
POLI 591,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=591&p_subj=POLI,DIRECTED READING-METHODOLOGY,,,3
POLI 592,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=592&p_subj=POLI,DIRECTED READING METHODOLOGY,,,3
POLI 593,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=593&p_subj=POLI,DIRECTED READING-AMER POLITICS,,,3
POLI 594,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=594&p_subj=POLI,DIR READING AMERICAN POLITICS,,,3
POLI 595,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=595&p_subj=POLI,DIR READ-INTERNT'L RELATIONS,,,3
POLI 596,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=596&p_subj=POLI,DIR READ-INTERNAT'L RELATIONS,,,3
POLI 597,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=597&p_subj=POLI,DIR READ-COMPARATIVE POLITICS,,,3
POLI 598,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=598&p_subj=POLI,DIR READ-COMPARATIVE POLITICS,,,3
POLI 599,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=599&p_subj=POLI,TEACHING POLITICAL SCIENCE,,,1
POLI 600,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=600&p_subj=POLI,MA RESEARCH AND THESIS,,,1 TO 15
POLI 800,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=800&p_subj=POLI,PH.D. RESEARCH AND THESIS,,,1 TO 15
PORT 106,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=106&p_subj=PORT,ACCEL FIRST YEAR PORTUGUESE,Distribution Group I,,3
PORT 141,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=141&p_subj=PORT,FIRST YEAR PORTUGUESE I,Distribution Group I,,3
PORT 142,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=142&p_subj=PORT,FIRST YEAR PORTUGUESE II,Distribution Group I,,3
PORT 206,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=206&p_subj=PORT,ACCEL SECOND YEAR PORTUGUESE,Distribution Group I,,3
PORT 263,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=263&p_subj=PORT,SECOND YEAR PORTUGUESE I,Distribution Group I,,3
PORT 264,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=264&p_subj=PORT,SECOND YEAR PORTUGUESE II,Distribution Group I,,3
PORT 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=301&p_subj=PORT,THIRD YEAR PORTUGUESE I,Distribution Group I,,3
PORT 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=302&p_subj=PORT,BRASIL: CULTURE AND SOCIETY,Distribution Group I,,3
POST 200,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=200&p_subj=POST,INTRO PUBLIC POLICY ISSUES,,,3
POST 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=201&p_subj=POST,BAKER INST INTRO TO PUBLIC POL,,,3
POST 300,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=300&p_subj=POST,PUBLIC POLICY PLANNING,,,3
POST 338,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=338&p_subj=POST,POLICY ANALYSIS,Distribution Group II,,3
POST 340,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=340&p_subj=POST,EDUCATION POLICY,,,3
POST 350,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=350&p_subj=POST,GLOBAL URBAN LAB - LONDON,Distribution Group II,,3
POST 351,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=351&p_subj=POST,ETHICS IN THE MEDIA,,,3
POST 352,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=352&p_subj=POST,INTERNATIONAL ECONOMICS,,,3
POST 353,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=353&p_subj=POST,THE SOCIAL DYNAMICS OF LONDON,,,3
POST 354,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=354&p_subj=POST,UNDERSTANDING BRITIAN TODAY,,,3
POST 355,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=355&p_subj=POST,EUROPEAN GOVERNMENT & POLITICS,,,3
POST 356,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=356&p_subj=POST,"POLITICS, DEMOCRACY AND ISLAM",,,3
POST 357,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=357&p_subj=POST,INTERNATIONAL FINANCE,,,3
POST 358,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=358&p_subj=POST,INTERNATIONAL MARKETING,,,3
POST 359,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=359&p_subj=POST,EXPLORING THE GLOBAL CITY,,,3
POST 360,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=360&p_subj=POST,GLOBAL WORKFORCE MANAGEMENT,,,3
POST 361,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=361&p_subj=POST,ORGANIZATIONAL BEHAVIOR,,,3
POST 362,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=362&p_subj=POST,GEND/CITIZENSHIP MODERN EUROPE,,,3
POST 363,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=363&p_subj=POST,MANAGING GLOBAL SUPPLY CHAINS,,,3
POST 370,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=370&p_subj=POST,PUBLIC DIPLOMACY&GLOBAL POLICY,,,3
POST 400,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=400&p_subj=POST,GLOBAL URBAN LAB,,,3
POST 401,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=401&p_subj=POST,ENERGY POLICY,,,3
POST 411,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=411&p_subj=POST,SUSTAINABLE DEVELOPMENT,,,3
POST 415,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=415&p_subj=POST,ENGAGED RESEARCH SEMINAR,,,3
POST 416,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=416&p_subj=POST,ENGAGED URBAN RESEARCH LAB,,,3
POST 420,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=420&p_subj=POST,COMPETITION&MANAGD HEALTH CARE,,,3
POST 430,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=430&p_subj=POST,THE SHAPING OF HEALTH POLICY,,,3
POST 455,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=455&p_subj=POST,U.S. MIDDLE EAST POLICY,,,3
POST 499,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=499&p_subj=POST,INDEPENDENT STUDY,,,1 TO 6
POST 501,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=501&p_subj=POST,ENERGY POLICY,,,3
POST 530,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=530&p_subj=POST,THE SHAPING OF HEALTH POLICY,,,3
PSYC 007,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=007&p_subj=PSYC,VISITING RESEARCH,,,0
PSYC 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=101&p_subj=PSYC,INTRODUCTION TO PSYCHOLOGY,Distribution Group II,,3
PSYC 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=102&p_subj=PSYC,READINGS IN INTRO PSYCHOLOGY,Distribution Group II,,1
PSYC 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=202&p_subj=PSYC,INTRO TO SOCIAL PSYCHOLOGY,Distribution Group II,,3
PSYC 203,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=203&p_subj=PSYC,INTRO TO COGNITIVE PSYCHOLOGY,Distribution Group II,,3
PSYC 231,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=231&p_subj=PSYC,INDUS & ORGANIZATIONAL PSYC,Distribution Group II,,3
PSYC 260,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=260&p_subj=PSYC,UNDERGRAD PROF ISSUES IN PSYC,,,1
PSYC 308,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=308&p_subj=PSYC,MEMORY,Distribution Group II,,3
PSYC 309,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=309&p_subj=PSYC,PSYCHOLOGY OF LANGUAGE,Distribution Group II,,3
PSYC 315,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=315&p_subj=PSYC,INTRODUCTION TO SEMANTICS,Distribution Group II,,3
PSYC 321,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=321&p_subj=PSYC,DEVELOPMENTAL PSYCHOLOGY,Distribution Group II,,3
PSYC 325,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=325&p_subj=PSYC,LANGUAGE ACQUISITION,,,3
PSYC 329,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=329&p_subj=PSYC,PSYCHOLOGICAL TESTING,Distribution Group II,,3
PSYC 330,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=330&p_subj=PSYC,PERSONALITY THEORY & RESEARCH,Distribution Group II,,3
PSYC 331,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=331&p_subj=PSYC,PSYCHOLOGY OF GENDER,Distribution Group II,,3
PSYC 332,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=332&p_subj=PSYC,ABNORMAL BEHAVIOR,Distribution Group II,,3
PSYC 339,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=339&p_subj=PSYC,STATISTICAL METHODS-PSYCHOLOGY,,,4
PSYC 340,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=340&p_subj=PSYC,RESEARCH METHODS - PSYCHOLOGY,,,4
PSYC 341,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=341&p_subj=PSYC,HUMAN-COMPUTER INTERACTION,,,3
PSYC 342,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=342&p_subj=PSYC,COMPUTER APPLICATIONS IN PSYC,,,3
PSYC 345,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=345&p_subj=PSYC,HEALTH PSYCHOLOGY,Distribution Group II,,3
PSYC 346,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=346&p_subj=PSYC,STRESS AND HEALTH,,,3
PSYC 351,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=351&p_subj=PSYC,PERCEPTION,Distribution Group II,,3
PSYC 353,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=353&p_subj=PSYC,PSYC OF EMOTION & MOTIVATION,Distribution Group II,,3
PSYC 362,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=362&p_subj=PSYC,COGNITIVE NEUROSCIENCE,Distribution Group II,,3
PSYC 364,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=364&p_subj=PSYC,COGNITIVE NEUROSCIENCE LAB,,,1
PSYC 370,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=370&p_subj=PSYC,INTRO TO HUMAN FACTORS & ERGO,Distribution Group II,,3
PSYC 375,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=375&p_subj=PSYC,NEUROPSYC OF LANGUAGE/MEMORY,Distribution Group II,,3
PSYC 380,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=380&p_subj=PSYC,NEUROSYSTEMS,,,3
PSYC 409,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=409&p_subj=PSYC,METHODS HUMAN-COMP INTERACTION,,,3
PSYC 411,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=411&p_subj=PSYC,HISTORY OF PSYCHOLOGY,,,3
PSYC 420,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=420&p_subj=PSYC,ELECTION SYSTEMS,Distribution Group III,,3
PSYC 430,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=430&p_subj=PSYC,COMP MODELING OF COG PROCESSES,,,3
PSYC 431,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=431&p_subj=PSYC,ADVANCED I/O PSYCHOLOGY,,,3
PSYC 432,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=432&p_subj=PSYC,BRAIN AND BEHAVIOR,,,3
PSYC 435,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=435&p_subj=PSYC,POLLUTION & PSYCHOLOGICAL DEV,,,3
PSYC 436,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=436&p_subj=PSYC,ADVANCED ORGANIZATIONAL PSYC,,,3
PSYC 438,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=438&p_subj=PSYC,GROUP DYNAMICS,,,3
PSYC 439,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=439&p_subj=PSYC,ADV STATISTICAL METHODS-PSYC,,,3
PSYC 440,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=440&p_subj=PSYC,RESEARCH IN I/O PSYCHOLOGY,,,3
PSYC 441,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=441&p_subj=PSYC,HUMAN-COMPUTER INTERACTION,,,3
PSYC 445,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=445&p_subj=PSYC,ADV SEM IN HEALTH PSYCHOLOGY,,,3
PSYC 455,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=455&p_subj=PSYC,ADV SEM IN CLINICAL PSYCHOLOGY,,,3
PSYC 461,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=461&p_subj=PSYC,DECISION MAKING/PROB SOLVING,,,3
PSYC 465,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=465&p_subj=PSYC,OLFACTORY PERCEPTION,,,3
PSYC 470,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=470&p_subj=PSYC,ENGINEERING PSYCHOLOGY,,,3
PSYC 475,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=475&p_subj=PSYC,STEREOTYPING AND PREJUDICE,,,3
PSYC 480,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=480&p_subj=PSYC,ADVANCED TOPICS,,,3
PSYC 485,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=485&p_subj=PSYC,UG SUPERVISED RESEARCH,,,1 TO 3
PSYC 488,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=488&p_subj=PSYC,SUPERVISED READING,,,1 TO 6
PSYC 495,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=495&p_subj=PSYC,SUMMER INTERNSHIP,,,3
PSYC 499,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=499&p_subj=PSYC,HONORS THESIS,,,1 TO 6
PSYC 502,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=502&p_subj=PSYC,ADVANCED PSYC STATISTICS I,,,3
PSYC 503,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=503&p_subj=PSYC,ADVANCED PSYC STATISTICS II,,,3
PSYC 504,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=504&p_subj=PSYC,COMPUTER APPLICATIONS IN PSYC,,,3
PSYC 507,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=507&p_subj=PSYC,RESEARCH METHODS,,,3
PSYC 511,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=511&p_subj=PSYC,HISTORY & SYSTEMS OF PSYC,,,3
PSYC 520,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=520&p_subj=PSYC,FOUNDATIONS OF COGNITIVE PSYC,,,3
PSYC 521,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=521&p_subj=PSYC,PERCEPTION,,,3
PSYC 522,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=522&p_subj=PSYC,INFO PROCESSING & ATTENTION,,,3
PSYC 524,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=524&p_subj=PSYC,MEMORY,,,3
PSYC 525,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2017&p_crse_numb=525&p_subj=PSYC,PSYCHOLINGUISTICS,,,3
