Course,URL,Title,Distribution Group,Analyzing Diversity,Credits,Fall 2013,Spring 2014,Summer 2014,Fall 2014,Spring 2015,Summer 2015,Fall 2015,Spring 2016,Summer 2016,Fall 2016,Spring 2017,Summer 2017,Fall 2017,Spring 2018,Summer 2018,Fall 2018,Spring 2019,Summer 2019,Fall 2019,Spring 2020,Summer 2020,Fall 2020,Spring 2021,Summer 2021,Fall 2021,Spring 2022,Summer 2022,Fall 2022
PSYC 640,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=640&p_subj=PSYC,TOPICS IN HCI,,,3,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PSYC 641,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=641&p_subj=PSYC,SPECIAL TOPICS IN HCI,,,1 TO 6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PSYC 649,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=649&p_subj=PSYC,HF/HCI PSYC INTERNSHIP,,,1 TO 9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True
PSYC 651,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=651&p_subj=PSYC,TOPICS IN SOCIAL PSYCHOLOGY,,,3,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PSYC 660,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=660&p_subj=PSYC,PROFESSIONAL ISSUES,,,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
PSYC 662,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=662&p_subj=PSYC,NON-TRADITIONAL INTERFACES,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
PSYC 663,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=663&p_subj=PSYC,MEDICAL HUMAN FACTORS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
PSYC 664,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=664&p_subj=PSYC,USABILITY ASSESSMENT,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
PSYC 665,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=665&p_subj=PSYC,SEMINAR IN GENES AND COGNITION,,,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PSYC 671,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=671&p_subj=PSYC,METHODS COGNITIVE NEUROSCIENCE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PSYC 677,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=677&p_subj=PSYC,SPECIAL TOPICS,,,1 TO 4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
PSYC 681,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=681&p_subj=PSYC,PERCEPTUAL ORGANIZATION,,,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PSYC 699,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=699&p_subj=PSYC,CAPSTONE EXPERIENCE IN I-O,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
PSYC 700,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=700&p_subj=PSYC,THESIS RESEARCH,,,1 TO 15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
PSYC 800,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=800&p_subj=PSYC,DISSERTATION RESEARCH,,,1 TO 15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
RCEL 100,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=100&p_subj=RCEL,SELF-AWARENESS & THE ENGINEER,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True
RCEL 200,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=200&p_subj=RCEL,PERSONAL DEVELOPMENT ENG LEADR,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True
RCEL 238,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=238&p_subj=RCEL,SPECIAL TOPICS,,,1 TO 4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
RCEL 241,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=241&p_subj=RCEL,INTERNSHIP PRACTICUM FOR ENGI,,,0 TO 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True
RCEL 242,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=242&p_subj=RCEL,PROFESSIONAL COMMUNICATION,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RCEL 300,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=300&p_subj=RCEL,DEVELOPMENT OF HIGH PERFORMING,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True
RCEL 400,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=400&p_subj=RCEL,LEADING HIGH PERFORMING ENGINE,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True
RCEL 410,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=410&p_subj=RCEL,ENG LAUNCH PAD-RESEARCH,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
RCEL 420,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=420&p_subj=RCEL,ENGINEERING LAUNCH PAD-INDUST,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
RCEL 430,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=430&p_subj=RCEL,ENGINEERING LAUNCH PAD-PATHWAY,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False
RCEL 436,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=436&p_subj=RCEL,INTRO TO PATENTS & INTELL PROP,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
RCEL 440,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=440&p_subj=RCEL,ENGINEERING LAUNCH PAD-ENTREPR,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True
RCEL 450,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=450&p_subj=RCEL,PROJECT MANAGEMENT AND LEADERS,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True
RCEL 477,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=477&p_subj=RCEL,SPECIAL TOPICS,,,1 TO 4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RCEL 501,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=501&p_subj=RCEL,ENGINEERING MGMT & LEADERSHIP,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
RCEL 502,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=502&p_subj=RCEL,ENGINEERING PROJECT MANAGEMENT,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
RCEL 503,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=503&p_subj=RCEL,ENGINEERING PRODUCT MANAGEMENT,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RCEL 504,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=504&p_subj=RCEL,ETHICAL-TECHNICAL LEADERSHIP,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
RCEL 505,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=505&p_subj=RCEL,LEADING ENGINEERING ECONOMICS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
RCEL 506,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=506&p_subj=RCEL,STATS & DATA FOR ENGINEERS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
RCEL 507,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=507&p_subj=RCEL,MEML CAPSTONE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RCEL 530,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=530&p_subj=RCEL,ENGINEERING LAUNCH PAD-PATHWAY,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False
RCEL 536,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=536&p_subj=RCEL,INTRO TO PATENTS & INTELL PROP,,,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
RCEL 542,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=542&p_subj=RCEL,PROFESSIONAL COMMUNICATION,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RCEL 610,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=610&p_subj=RCEL,ETHICS FOR ENGINEERS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False
RCEL 677,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=677&p_subj=RCEL,SPECIAL TOPICS,,,1 TO 4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
RELI 007,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=007&p_subj=RELI,VISITING RESEARCH,,,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RELI 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=101&p_subj=RELI,WHAT IS RELIGION?,Distribution Group I,,3,False,True,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,False,False
RELI 104,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=104&p_subj=RELI,INTRO TO JEWISH MYSTICISM,Distribution Group I,,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
RELI 108,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=108&p_subj=RELI,INTRODUCTION TO JUDAISM,Distribution Group I,,3,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RELI 109,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=109&p_subj=RELI,RELIGION AND LAW,Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
RELI 111,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=111&p_subj=RELI,INTRO AFRICAN RELIGIONS,Distribution Group I,,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
RELI 112,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=112&p_subj=RELI,COMPARING CHRISTIANITIES,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
RELI 120,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=120&p_subj=RELI,BIBLICAL ETHICS,Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RELI 122,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=122&p_subj=RELI,THE BIBLE AND ITS INTERPRETERS,Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RELI 123,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=123&p_subj=RELI,INTRO TO WORLD CHRISTIANITY,Distribution Group I,Analyzing Diversity Course,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
RELI 124,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=124&p_subj=RELI,RELIGION & ART OF HAPPINESS,Distribution Group I,,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
RELI 125,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=125&p_subj=RELI,INTRO TO BIBLICAL HEBREW I,,,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RELI 126,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=126&p_subj=RELI,INTRO TO BIBLICAL HEBREW II,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RELI 127,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=127&p_subj=RELI,INTERM BIBLICAL HEBREW III,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
RELI 157,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=157&p_subj=RELI,RELIGION AND HIP HOP,Distribution Group I,,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
RELI 158,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=158&p_subj=RELI,LIBERATION THEOLOGIES,Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
RELI 191,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=191&p_subj=RELI,STAR WARS AND RELIGION,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
RELI 203,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=203&p_subj=RELI,JUDAISM OF JESUS AND HILLEL,Distribution Group I,,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
RELI 215,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=215&p_subj=RELI,MYSTIC CINEMA,Distribution Group I,,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
RELI 216,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2023&p_crse_numb=216&p_subj=RELI,RELIGION & BLACK LIVES MATTER,Distribution Group I,Analyzing Diversity Course,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
